# submitted_item	validated_id	current_symbol
FBgn0031231	FBgn0031231	mRpL10
FBgn0031233	FBgn0031233	Tbc1d15-17
FBgn0031238	FBgn0031238	CG3645
FBgn0031245	FBgn0031245	CG3625
FBgn0031247	FBgn0031247	CG11562
FBgn0031253	FBgn0031253	CG11885
FBgn0031256	FBgn0031256	shv
FBgn0031257	FBgn0031257	CG4133
FBgn0031258	FBgn0031258	CG4297
FBgn0031260	FBgn0031260	Spp
FBgn0031263	FBgn0031263	Tspo
FBgn0031266	FBgn0031266	Sf3b1
FBgn0031267	FBgn0031267	Ipk2
FBgn0031268	FBgn0031268	cold
FBgn0031275	FBgn0031275	GABA-B-R3
FBgn0031284	FBgn0031284	PGAP2
FBgn0031285	FBgn0031285	CG3662
FBgn0031286	FBgn0031286	CG3862
FBgn0031287	FBgn0031287	CG4291
FBgn0031294	FBgn0031294	IA-2
FBgn0031298	FBgn0031298	Atg4a
FBgn0031302	FBgn0031302	CG14340
FBgn0031304	FBgn0031304	TBC1D23
FBgn0031306	FBgn0031306	CG4577
FBgn0031310	FBgn0031310	Vps29
FBgn0031312	FBgn0031312	Tango14
FBgn0031313	FBgn0031313	CG5080
FBgn0031315	FBgn0031315	CG14341
FBgn0031317	FBgn0031317	Charon
FBgn0031318	FBgn0031318	CG4887
FBgn0031319	FBgn0031319	CG4896
FBgn0031322	FBgn0031322	CG5001
FBgn0031327	FBgn0031327	CG5397
FBgn0031356	FBgn0031356	CG17660
FBgn0031357	FBgn0031357	mRpL48
FBgn0031359	FBgn0031359	Rim2
FBgn0031360	FBgn0031360	CG31937
FBgn0031361	FBgn0031361	CG17652
FBgn0031374	FBgn0031374	Wdr62
FBgn0031375	FBgn0031375	erm
FBgn0031377	FBgn0031377	CG15356
FBgn0031379	FBgn0031379	CG7289
FBgn0031381	FBgn0031381	Npc2a
FBgn0031384	FBgn0031384	CG4238
FBgn0031389	FBgn0031389	CG4259
FBgn0031390	FBgn0031390	tho2
FBgn0031391	FBgn0031391	CG11723
FBgn0031392	FBgn0031392	AIF
FBgn0031395	FBgn0031395	CG10874
FBgn0031397	FBgn0031397	CG15385
FBgn0031399	FBgn0031399	mio
FBgn0031401	FBgn0031401	papi
FBgn0031414	FBgn0031414	eys
FBgn0031417	FBgn0031417	CG3597
FBgn0031418	FBgn0031418	CG3609
FBgn0031420	FBgn0031420	Atxn7
FBgn0031424	FBgn0031424	VGlut
FBgn0031434	FBgn0031434	insv
FBgn0031436	FBgn0031436	ND-B17.2
FBgn0031437	FBgn0031437	Arpc5
FBgn0031449	FBgn0031449	CG31689
FBgn0031450	FBgn0031450	Hrs
FBgn0031452	FBgn0031452	Cwc25
FBgn0031453	FBgn0031453	Bacc
FBgn0031457	FBgn0031457	Snx21
FBgn0031458	FBgn0031458	aph-1
FBgn0031459	FBgn0031459	HINT1
FBgn0031461	FBgn0031461	daw
FBgn0031473	FBgn0031473	CG3104
FBgn0031474	FBgn0031474	CG2991
FBgn0031478	FBgn0031478	CG8814
FBgn0031483	FBgn0031483	CG9641
FBgn0031485	FBgn0031485	CG9643
FBgn0031489	FBgn0031489	CG17224
FBgn0031491	FBgn0031491	alpha4GT1
FBgn0031492	FBgn0031492	Prp40
FBgn0031493	FBgn0031493	Sf3b2
FBgn0031495	FBgn0031495	GABPI
FBgn0031497	FBgn0031497	SerRS
FBgn0031498	FBgn0031498	CG17260
FBgn0031500	FBgn0031500	CG17221
FBgn0031505	FBgn0031505	ND-B14.5B
FBgn0031515	FBgn0031515	CG9664
FBgn0031516	FBgn0031516	CG9663
FBgn0031520	FBgn0031520	CG8837
FBgn0031528	FBgn0031528	CG15412
FBgn0031529	FBgn0031529	CG9662
FBgn0031530	FBgn0031530	Pgant2
FBgn0031534	FBgn0031534	Snx1
FBgn0031535	FBgn0031535	CG12795
FBgn0031536	FBgn0031536	Cog3
FBgn0031538	FBgn0031538	CG3246
FBgn0031542	FBgn0031542	CG15414
FBgn0031544	FBgn0031544	CG17593
FBgn0031558	FBgn0031558	CG16704
FBgn0031560	FBgn0031560	CG16713
FBgn0031561	FBgn0031561	IM33
FBgn0031562	FBgn0031562	CG3604
FBgn0031563	FBgn0031563	CG10031
FBgn0031566	FBgn0031566	CG2818
FBgn0031568	FBgn0031568	CG10019
FBgn0031571	FBgn0031571	bark
FBgn0031575	FBgn0031575	Cep97
FBgn0031589	FBgn0031589	Naprt
FBgn0031590	FBgn0031590	CG3702
FBgn0031598	FBgn0031598	Vps53
FBgn0031600	FBgn0031600	CG3652
FBgn0031601	FBgn0031601	Dim1
FBgn0031602	FBgn0031602	CG15431
FBgn0031607	FBgn0031607	Secp43
FBgn0031609	FBgn0031609	CG15443
FBgn0031611	FBgn0031611	FIG4
FBgn0031627	FBgn0031627	fipi
FBgn0031628	FBgn0031628	CG3294
FBgn0031629	FBgn0287234	slf
FBgn0031632	FBgn0031632	CG15628
FBgn0031633	FBgn0031633	Fnta
FBgn0031634	FBgn0031634	Ir25a
FBgn0031635	FBgn0031635	tank
FBgn0031636	FBgn0031636	CG12194
FBgn0031637	FBgn0031637	mxt
FBgn0031638	FBgn0031638	CG11927
FBgn0031639	FBgn0031639	mRpS2
FBgn0031640	FBgn0031640	Mon1
FBgn0031643	FBgn0031643	CG3008
FBgn0031645	FBgn0031645	CG3036
FBgn0031649	FBgn0031649	hoe2
FBgn0031651	FBgn0031651	mRpL24
FBgn0031652	FBgn0031652	jet
FBgn0031660	FBgn0031660	mRpL28
FBgn0031661	FBgn0031661	Gmd
FBgn0031662	FBgn0031662	CG3792
FBgn0031663	FBgn0031663	CG8891
FBgn0031664	FBgn0031664	CG8892
FBgn0031670	FBgn0031670	SelT
FBgn0031673	FBgn0031673	CG31650
FBgn0031676	FBgn0031676	senju
FBgn0031681	FBgn0031681	Pgant5
FBgn0031682	FBgn0031682	CG5828
FBgn0031683	FBgn0031683	CG4230
FBgn0031684	FBgn0031684	ND-13A
FBgn0031689	FBgn0031689	Cyp28d1
FBgn0031692	FBgn0031692	TpnC25D
FBgn0031696	FBgn0031696	Bub1
FBgn0031697	FBgn0031697	CG14024
FBgn0031698	FBgn0031698	Ncoa6
FBgn0031700	FBgn0031700	CG14022
FBgn0031701	FBgn0031701	TotM
FBgn0031702	FBgn0031702	fusl
FBgn0031703	FBgn0031703	CG12512
FBgn0031708	FBgn0031708	CG7382
FBgn0031710	FBgn0031710	Vps52
FBgn0031711	FBgn0031711	CG6907
FBgn0031716	FBgn0031716	CG14015
FBgn0031717	FBgn0031717	Oscillin
FBgn0031725	FBgn0031725	DIP-eta
FBgn0031734	FBgn0031734	CG11147
FBgn0031736	FBgn0031736	CG11030
FBgn0031737	FBgn0031737	obst-E
FBgn0031738	FBgn0031738	CG9171
FBgn0031739	FBgn0031739	CG14005
FBgn0031740	FBgn0031740	CG7239
FBgn0031745	FBgn0031745	rau
FBgn0031752	FBgn0031752	CG9044
FBgn0031753	FBgn0031753	CG13999
FBgn0031759	FBgn0031759	lid
FBgn0031762	FBgn0031762	CG9098
FBgn0031764	FBgn0031764	CG9107
FBgn0031768	FBgn0031768	IPIP
FBgn0031769	FBgn0031769	CG9135
FBgn0031770	FBgn0031770	CG13995
FBgn0031771	FBgn0031771	ND-51
FBgn0031772	FBgn0031772	CG13994
FBgn0031774	FBgn0031774	CG9147
FBgn0031775	FBgn0031775	CG9150
FBgn0031776	FBgn0031776	Pfdn1
FBgn0031777	FBgn0031777	CG9154
FBgn0031779	FBgn0031779	CG9175
FBgn0031782	FBgn0031782	WDR79
FBgn0031799	FBgn0031799	Pez
FBgn0031800	FBgn0031800	CG9497
FBgn0031801	FBgn0031801	CG9498
FBgn0031805	FBgn0031805	Nepl4
FBgn0031808	FBgn0031808	Nepl5
FBgn0031813	FBgn0031813	CG9527
FBgn0031814	FBgn0031814	retm
FBgn0031815	FBgn0031815	frj
FBgn0031816	FBgn0031816	Rchy1
FBgn0031817	FBgn0031817	HemK1
FBgn0031818	FBgn0031818	CG9536
FBgn0031821	FBgn0287695	KFase
FBgn0031822	FBgn0031822	Phf5a
FBgn0031830	FBgn0031830	COX5B
FBgn0031835	FBgn0031835	CG11319
FBgn0031836	FBgn0031836	CG11050
FBgn0031837	FBgn0031837	DIP-iota
FBgn0031842	FBgn0286898	Tango1
FBgn0031850	FBgn0031850	Tsp
FBgn0031851	FBgn0031851	Aatf
FBgn0031855	FBgn0031855	meng
FBgn0031857	FBgn0031857	LUBEL
FBgn0031858	FBgn0031858	CG17378
FBgn0031865	FBgn0031865	Nha1
FBgn0031866	FBgn0031866	Nlg2
FBgn0031868	FBgn0031868	Rat1
FBgn0031871	FBgn0031871	Fgop2
FBgn0031873	FBgn0031873	Gas41
FBgn0031879	FBgn0031879	uif
FBgn0031881	FBgn0031881	MME1
FBgn0031882	FBgn0031882	Rab30
FBgn0031883	FBgn0031883	Caper
FBgn0031885	FBgn0031885	Mnn1
FBgn0031893	FBgn0031893	MICU1
FBgn0031895	FBgn0031895	CG4497
FBgn0031896	FBgn0031896	CG4502
FBgn0031897	FBgn0031897	CG13784
FBgn0031902	FBgn0031902	Wnt6
FBgn0031904	FBgn0031904	CG5149
FBgn0031906	FBgn0031906	CG5160
FBgn0031907	FBgn0031907	CG5171
FBgn0031908	FBgn0031908	CG5177
FBgn0031909	FBgn0031909	CG5181
FBgn0031913	FBgn0031913	CG5958
FBgn0031914	FBgn0031914	CG5973
FBgn0031925	FBgn0031925	Cyp4d21
FBgn0031936	FBgn0031936	CG13794
FBgn0031937	FBgn0031937	CG13795
FBgn0031942	FBgn0031942	CG7203
FBgn0031945	FBgn0031945	CG7191
FBgn0031947	FBgn0031947	CG7154
FBgn0031948	FBgn0031948	CG7149
FBgn0031950	FBgn0031950	Herp
FBgn0031951	FBgn0031951	r2d2
FBgn0031952	FBgn0031952	cdc14
FBgn0031955	FBgn0031955	CG14535
FBgn0031959	FBgn0031959	spz3
FBgn0031968	FBgn0031968	CG7231
FBgn0031969	FBgn0031969	pes
FBgn0031971	FBgn0031971	Sirup
FBgn0031972	FBgn0031972	Wwox
FBgn0031973	FBgn0031973	Spn28Dc
FBgn0031974	FBgn0031974	CG12560
FBgn0031975	FBgn0031975	Tg
FBgn0031977	FBgn0031977	baf
FBgn0031980	FBgn0031980	RpL36A
FBgn0031981	FBgn0031981	Megf8
FBgn0031985	FBgn0031985	mon2
FBgn0031987	FBgn0031987	CG12375
FBgn0031988	FBgn0031988	CG8668
FBgn0031990	FBgn0031990	PAPLA1
FBgn0031992	FBgn0031992	Acbp1
FBgn0031995	FBgn0031995	CG8475
FBgn0031996	FBgn0031996	CG8460
FBgn0031997	FBgn0031997	PGAP5
FBgn0031998	FBgn0031998	SLC5A11
FBgn0031999	FBgn0031999	CG8419
FBgn0032000	FBgn0032000	CG8372
FBgn0032001	FBgn0032001	CG8360
FBgn0032002	FBgn0032002	CG8353
FBgn0032005	FBgn0032005	Snx6
FBgn0032006	FBgn0032006	Pvr
FBgn0032008	FBgn0032008	CG14277
FBgn0032010	FBgn0032010	CG8086
FBgn0032013	FBgn0032013	Scgalpha
FBgn0032015	FBgn0032015	Ostgamma
FBgn0032018	FBgn0032018	CG7806
FBgn0032020	FBgn0032020	strat
FBgn0032021	FBgn0032021	CG7781
FBgn0032022	FBgn0032022	CG14275
FBgn0032023	FBgn0032023	CG14274
FBgn0032025	FBgn0032025	CG7778
FBgn0032026	FBgn0032026	CG7627
FBgn0032029	FBgn0032029	CG17292
FBgn0032030	FBgn0032030	Wdr82
FBgn0032032	FBgn0032032	CG17294
FBgn0032033	FBgn0032033	CG13392
FBgn0032036	FBgn0032036	CG13384
FBgn0032042	FBgn0032042	CG13398
FBgn0032048	FBgn0032048	Dh31
FBgn0032050	FBgn0032050	CG13096
FBgn0032051	FBgn0032051	CG13097
FBgn0032052	FBgn0032052	PIG-U
FBgn0032053	FBgn0032053	mRpL51
FBgn0032059	FBgn0032059	PrBP
FBgn0032075	FBgn0032075	Tsp29Fb
FBgn0032076	FBgn0032076	Argl
FBgn0032077	FBgn0032077	CG9515
FBgn0032078	FBgn0032078	C1GalTA
FBgn0032100	FBgn0032100	CG13108
FBgn0032101	FBgn0032101	CG9586
FBgn0032116	FBgn0032116	Mco1
FBgn0032120	FBgn0032120	CG33298
FBgn0032123	FBgn0032123	Oatp30B
FBgn0032129	FBgn0032129	jp
FBgn0032130	FBgn0032130	brwl
FBgn0032135	FBgn0032135	GlcAT-S
FBgn0032136	FBgn0032136	Apoltp
FBgn0032138	FBgn0032138	CG4364
FBgn0032139	FBgn0032139	CG13116
FBgn0032140	FBgn0032140	CG13117
FBgn0032149	FBgn0032149	CG4036
FBgn0032151	FBgn0032151	nAChRalpha6
FBgn0032156	FBgn0032156	CG13124
FBgn0032157	FBgn0032157	Etl1
FBgn0032160	FBgn0032160	CG4598
FBgn0032166	FBgn0032166	CG4619
FBgn0032169	FBgn0032169	CG4709
FBgn0032171	FBgn0032171	CG5846
FBgn0032172	FBgn0032172	CG5850
FBgn0032178	FBgn0032178	Spn31A
FBgn0032189	FBgn0032189	Ripalpha
FBgn0032191	FBgn0032191	Snx17
FBgn0032193	FBgn0032193	CG5727
FBgn0032194	FBgn0032194	CG4901
FBgn0032195	FBgn0032195	CG4908
FBgn0032196	FBgn0032196	CG5708
FBgn0032197	FBgn0032197	ova
FBgn0032198	FBgn0032198	eEF1delta
FBgn0032200	FBgn0032200	CG5676
FBgn0032202	FBgn0032202	REPTOR-BP
FBgn0032204	FBgn0032204	CG4953
FBgn0032205	FBgn0032205	CG4957
FBgn0032208	FBgn0032208	Ufd4
FBgn0032210	FBgn0032210	CYLD
FBgn0032213	FBgn0032213	CG5390
FBgn0032214	FBgn0032214	CG4968
FBgn0032216	FBgn0032216	Usp14
FBgn0032217	FBgn0032217	CG4972
FBgn0032218	FBgn0032218	CG5381
FBgn0032221	FBgn0032221	Schip1
FBgn0032222	FBgn0032222	CG5037
FBgn0032223	FBgn0032223	GATAd
FBgn0032224	FBgn0032224	Sps2
FBgn0032225	FBgn0032225	CG5022
FBgn0032229	FBgn0032229	ClpP
FBgn0032230	FBgn0032230	lft
FBgn0032231	FBgn0032231	CG5056
FBgn0032233	FBgn0032233	dpr19
FBgn0032236	FBgn0032236	mRpS7
FBgn0032242	FBgn0032242	CG5355
FBgn0032243	FBgn0032243	Klp31E
FBgn0032246	FBgn0032246	Wdfy2
FBgn0032248	FBgn0032248	Bug22
FBgn0032250	FBgn0032250	holn1
FBgn0032256	FBgn0032256	RluA-2
FBgn0032261	FBgn0032261	CG6094
FBgn0032264	FBgn0032264	Lip4
FBgn0032266	FBgn0032266	CG18302
FBgn0032282	FBgn0032282	CG7299
FBgn0032283	FBgn0032283	CG7296
FBgn0032285	FBgn0032285	CG17108
FBgn0032290	FBgn0032290	CG6443
FBgn0032292	FBgn0032292	EMC3
FBgn0032293	FBgn0032293	Dpy-30L1
FBgn0032295	FBgn0032295	CG12299
FBgn0032296	FBgn0032296	CG6729
FBgn0032297	FBgn0032297	CG17124
FBgn0032298	FBgn0032298	CG6724
FBgn0032305	FBgn0032305	CG6700
FBgn0032321	FBgn0032321	YL-1
FBgn0032322	FBgn0032322	CG16743
FBgn0032330	FBgn0032330	Samuel
FBgn0032336	FBgn0032336	AstC
FBgn0032338	FBgn0032338	CG16854
FBgn0032341	FBgn0032341	Reps
FBgn0032346	FBgn0032346	Csl4
FBgn0032348	FBgn0032348	CG4751
FBgn0032350	FBgn0032350	CG6287
FBgn0032358	FBgn0032358	Ppt2
FBgn0032361	FBgn0287204	Cog8
FBgn0032378	FBgn0032378	CycY
FBgn0032382	FBgn0032382	Mal-B2
FBgn0032388	FBgn0032388	CG6686
FBgn0032390	FBgn0032390	dgt2
FBgn0032393	FBgn0032393	Nfs1
FBgn0032394	FBgn0032394	Hacd1
FBgn0032395	FBgn0032395	Wdr81
FBgn0032398	FBgn0032398	CG6766
FBgn0032400	FBgn0032400	CG6770
FBgn0032402	FBgn0032402	PLCXD
FBgn0032405	FBgn0032405	firl
FBgn0032407	FBgn0032407	Pex19
FBgn0032409	FBgn0032409	Ced-12
FBgn0032414	FBgn0032414	CG17211
FBgn0032420	FBgn0032420	CG6583
FBgn0032421	FBgn0032421	crok
FBgn0032422	FBgn0032422	atilla
FBgn0032429	FBgn0032429	CG5446
FBgn0032444	FBgn0032444	CCT4
FBgn0032445	FBgn0032445	CG6153
FBgn0032447	FBgn0032447	PICK1
FBgn0032451	FBgn0032451	spict
FBgn0032453	FBgn0032453	CG6180
FBgn0032454	FBgn0032454	CG5787
FBgn0032455	FBgn0032455	Pih1D1
FBgn0032456	FBgn0032456	MRP
FBgn0032465	FBgn0032465	Yip1d1
FBgn0032467	FBgn0032467	CG9934
FBgn0032472	FBgn0032472	CG9928
FBgn0032474	FBgn0032474	DnaJ-H
FBgn0032475	FBgn0032475	Sfmbt
FBgn0032476	FBgn0032476	CG5439
FBgn0032477	FBgn0032477	Alg7
FBgn0032479	FBgn0032479	CG16974
FBgn0032480	FBgn0032480	Edem2
FBgn0032482	FBgn0032482	Pect
FBgn0032484	FBgn0032484	kek4
FBgn0032485	FBgn0032485	CG9426
FBgn0032486	FBgn0032486	mRF1
FBgn0032488	FBgn0032488	CG16812
FBgn0032494	FBgn0032494	CG5945
FBgn0032495	FBgn0032495	CG16820
FBgn0032499	FBgn0032499	Uvrag
FBgn0032506	FBgn0032506	CG9395
FBgn0032507	FBgn0032507	CG9377
FBgn0032509	FBgn0032509	CG6523
FBgn0032511	FBgn0032511	ND-B22
FBgn0032512	FBgn0032512	Bdp1
FBgn0032513	FBgn0032513	CG6565
FBgn0032514	FBgn0032514	CG9302
FBgn0032515	FBgn0032515	loqs
FBgn0032516	FBgn0032516	Ing5
FBgn0032518	FBgn0032518	RpL24
FBgn0032521	FBgn0032521	CG7110
FBgn0032536	FBgn0032536	Ance-3
FBgn0032586	FBgn0032586	Tpr2
FBgn0032587	FBgn0032587	CG5953
FBgn0032596	FBgn0032596	Prosbeta4
FBgn0032597	FBgn0032597	CG17904
FBgn0032600	FBgn0032600	BuGZ
FBgn0032601	FBgn0032601	yellow-b
FBgn0032603	FBgn0032603	CG17928
FBgn0032614	FBgn0032614	CG13284
FBgn0032629	FBgn0032629	beat-IIIc
FBgn0032633	FBgn0032633	Lrch
FBgn0032634	FBgn0032634	Rpb11
FBgn0032640	FBgn0032640	Sgt
FBgn0032642	FBgn0032642	CG5110
FBgn0032643	FBgn0032643	GCS2beta
FBgn0032644	FBgn0032644	CG5131
FBgn0032646	FBgn0032646	mEFTs
FBgn0032651	FBgn0032651	Oli
FBgn0032652	FBgn0032652	CG6870
FBgn0032666	FBgn0032666	CG5758
FBgn0032681	FBgn0032681	CG10283
FBgn0032682	FBgn0032682	grnd
FBgn0032684	FBgn0032684	Ugt301D1
FBgn0032685	FBgn0032685	CG10211
FBgn0032688	FBgn0032688	CG15160
FBgn0032689	FBgn0032689	CG10413
FBgn0032690	FBgn0032690	CG10333
FBgn0032694	FBgn0032694	MESR3
FBgn0032699	FBgn0032699	CG10383
FBgn0032700	FBgn0032700	CG10338
FBgn0032701	FBgn0032701	CG10341
FBgn0032702	FBgn0032702	CG10376
FBgn0032703	FBgn0032703	CG10343
FBgn0032704	FBgn0032704	Jwa
FBgn0032706	FBgn0032706	Irk3
FBgn0032707	FBgn0032707	CG10348
FBgn0032713	FBgn0032713	Ugt36D1
FBgn0032715	FBgn0032715	CG17597
FBgn0032717	FBgn0032717	CG10600
FBgn0032719	FBgn0032719	CG17321
FBgn0032720	FBgn0032720	mRpL13
FBgn0032721	FBgn0032721	CG10602
FBgn0032723	FBgn0032723	ssp3
FBgn0032724	FBgn0032724	CG10428
FBgn0032725	FBgn0032725	Nedd8
FBgn0032727	FBgn0032727	CG10623
FBgn0032728	FBgn0032728	Tango6
FBgn0032729	FBgn0032729	L2HGDH
FBgn0032732	FBgn0032732	EMC5
FBgn0032741	FBgn0032741	Sidpn
FBgn0032744	FBgn0032744	Ttc19
FBgn0032746	FBgn0032746	CG10470
FBgn0032748	FBgn0032748	CG10492
FBgn0032753	FBgn0032753	CG17572
FBgn0032763	FBgn0032763	CG17568
FBgn0032772	FBgn0032772	CG17350
FBgn0032773	FBgn0032773	fon
FBgn0032774	FBgn0032774	CG17549
FBgn0032775	FBgn0032775	CG17544
FBgn0032781	FBgn0032781	RtcB
FBgn0032782	FBgn0032782	Rab9
FBgn0032783	FBgn0032783	CG10237
FBgn0032785	FBgn0032785	CG10026
FBgn0032790	FBgn0032790	CG10194
FBgn0032796	FBgn0032796	cyst
FBgn0032797	FBgn0032797	Hasp
FBgn0032798	FBgn0032798	CG10132
FBgn0032799	FBgn0032799	Dpm1
FBgn0032800	FBgn0032800	CG10137
FBgn0032803	FBgn0032803	CG13082
FBgn0032810	FBgn0032810	CG13077
FBgn0032811	FBgn0032811	CG10268
FBgn0032812	FBgn0032812	Hakai
FBgn0032813	FBgn0032813	PCNA2
FBgn0032814	FBgn0032814	CG10366
FBgn0032815	FBgn0032815	CG10462
FBgn0032816	FBgn0032816	Nf-YB
FBgn0032817	FBgn0032817	CG10631
FBgn0032818	FBgn0032818	CG10628
FBgn0032820	FBgn0032820	fbp
FBgn0032821	FBgn0032821	CdGAPr
FBgn0032833	FBgn0032833	COX4
FBgn0032834	FBgn0032834	CG13965
FBgn0032835	FBgn0032835	CG16772
FBgn0032836	FBgn0032836	CG10680
FBgn0032840	FBgn0032840	sNPF
FBgn0032845	FBgn0032845	CG10747
FBgn0032846	FBgn0032846	Pyroxd1
FBgn0032847	FBgn0032847	Taf13
FBgn0032849	FBgn0032849	mRpS18B
FBgn0032857	FBgn0032857	CG10947
FBgn0032858	FBgn0032858	CG10949
FBgn0032859	FBgn0032859	Arpc2
FBgn0032864	FBgn0032864	CG2493
FBgn0032870	FBgn0032870	CG2608
FBgn0032876	FBgn0032876	Cen
FBgn0032879	FBgn0032879	CarT
FBgn0032880	FBgn0032880	TM9SF2
FBgn0032881	FBgn0032881	Amacr
FBgn0032882	FBgn0032882	Ns4
FBgn0032884	FBgn0032884	Pomp
FBgn0032886	FBgn0032886	CG9328
FBgn0032889	FBgn0032889	CG9331
FBgn0032895	FBgn0032895	twit
FBgn0032897	FBgn0032897	CG9336
FBgn0032899	FBgn0032899	CG9338
FBgn0032900	FBgn0032900	CG14401
FBgn0032911	FBgn0032911	tadr
FBgn0032919	FBgn0032919	CG9253
FBgn0032923	FBgn0032923	Pld3
FBgn0032924	FBgn0032924	Nbr
FBgn0032935	FBgn0032935	Atg18b
FBgn0032938	FBgn0032938	CG8671
FBgn0032940	FBgn0032940	Mondo
FBgn0032943	FBgn0032943	Tsp39D
FBgn0032946	FBgn0032946	nrv3
FBgn0032949	FBgn0032949	Lamp1
FBgn0032955	FBgn0032955	CG2201
FBgn0032956	FBgn0032956	Cul2
FBgn0032957	FBgn0032957	CG2225
FBgn0032961	FBgn0032961	CG1416
FBgn0032973	FBgn0032973	CG6675
FBgn0032979	FBgn0032979	Clamp
FBgn0032986	FBgn0032986	CG3262
FBgn0032987	FBgn0032987	RpL21
FBgn0032988	FBgn0032988	Tif-IA
FBgn0032997	FBgn0032997	CG17486
FBgn0033000	FBgn0033000	CG14464
FBgn0033005	FBgn0033005	CG3107
FBgn0033010	FBgn0033010	Atf6
FBgn0033015	FBgn0033015	d4
FBgn0033017	FBgn0033017	CG10465
FBgn0033019	FBgn0033019	CG10395
FBgn0033021	FBgn0033021	CG10417
FBgn0033028	FBgn0033028	hrm
FBgn0033029	FBgn0033029	Not3
FBgn0033031	FBgn0033031	CG8245
FBgn0033032	FBgn0033032	kune
FBgn0033033	FBgn0033033	scaf
FBgn0033038	FBgn0033038	CG7791
FBgn0033050	FBgn0033050	Pngl
FBgn0033052	FBgn0033052	SCAP
FBgn0033054	FBgn0033054	CG14591
FBgn0033055	FBgn0033055	Tbce
FBgn0033060	FBgn0033060	CG7849
FBgn0033062	FBgn0033062	Ars2
FBgn0033065	FBgn0033065	Cyp6w1
FBgn0033067	FBgn0033067	CG11211
FBgn0033075	FBgn0286511	Pld
FBgn0033079	FBgn0033079	Fmo-2
FBgn0033081	FBgn0033081	geminin
FBgn0033085	FBgn0033085	CG15908
FBgn0033086	FBgn0033086	CG9410
FBgn0033087	FBgn0033087	Hsepi
FBgn0033088	FBgn0033088	PGAP3
FBgn0033092	FBgn0033092	Rpp25
FBgn0033093	FBgn0033093	CG3270
FBgn0033100	FBgn0033100	CG3420
FBgn0033101	FBgn0033101	CG9436
FBgn0033108	FBgn0033108	CG15236
FBgn0033117	FBgn0033117	CG3358
FBgn0033121	FBgn0033121	Cyp6u1
FBgn0033122	FBgn0033122	CG17002
FBgn0033127	FBgn0033127	Tsp42Ef
FBgn0033128	FBgn0033128	Tsp42Eg
FBgn0033129	FBgn0033129	Tsp42Eh
FBgn0033130	FBgn0033130	Tsp42Ei
FBgn0033132	FBgn0033132	Tsp42Ej
FBgn0033133	FBgn0033133	Tsp42Ek
FBgn0033134	FBgn0033134	Tsp42El
FBgn0033135	FBgn0033135	Tsp42En
FBgn0033153	FBgn0033153	Gadd45
FBgn0033155	FBgn0033155	Br140
FBgn0033159	FBgn0033159	Dscam1
FBgn0033160	FBgn0033160	Dhx15
FBgn0033166	FBgn0033166	Eaf
FBgn0033169	FBgn0033169	CG11123
FBgn0033177	FBgn0033177	CG11141
FBgn0033178	FBgn0033178	CG11127
FBgn0033179	FBgn0033179	p47
FBgn0033183	FBgn0033183	CG1620
FBgn0033184	FBgn0033184	mEFTu2
FBgn0033187	FBgn0033187	PIG-G
FBgn0033188	FBgn0033188	Drat
FBgn0033191	FBgn0033191	CG1598
FBgn0033192	FBgn0033192	Corin
FBgn0033194	FBgn0033194	Vps13
FBgn0033196	FBgn0033196	CG1358
FBgn0033199	FBgn0033199	CG17985
FBgn0033204	FBgn0033204	CG2065
FBgn0033205	FBgn0033205	CG2064
FBgn0033206	FBgn0033206	DCTN4-p62
FBgn0033208	FBgn0033208	mRpL52
FBgn0033209	FBgn0033209	CG12107
FBgn0033212	FBgn0033212	LRR
FBgn0033214	FBgn0033214	CG1941
FBgn0033224	FBgn0033224	Nop17l
FBgn0033225	FBgn0033225	TTLL12
FBgn0033226	FBgn0033226	puml
FBgn0033229	FBgn0033229	CG12822
FBgn0033232	FBgn0033232	CG12159
FBgn0033235	FBgn0033235	CG8728
FBgn0033236	FBgn0033236	CG14764
FBgn0033241	FBgn0033241	CG2915
FBgn0033244	FBgn0033244	CG8726
FBgn0033246	FBgn0033246	ACC
FBgn0033249	FBgn0033249	CG11191
FBgn0033250	FBgn0033250	CG14762
FBgn0033252	FBgn0033252	CG12769
FBgn0033259	FBgn0033259	Tmem63
FBgn0033260	FBgn0033260	Cul4
FBgn0033261	FBgn0033261	udd
FBgn0033264	FBgn0033264	Nup50
FBgn0033266	FBgn0033266	Socs44A
FBgn0033268	FBgn0033268	Obp44a
FBgn0033272	FBgn0033272	RagC-D
FBgn0033273	FBgn0033273	Gasz
FBgn0033274	FBgn0033274	CG14757
FBgn0033289	FBgn0033289	CG2121
FBgn0033302	FBgn0033302	Cyp6a14
FBgn0033304	FBgn0033304	Cyp6a13
FBgn0033309	FBgn0033309	Lnpk
FBgn0033313	FBgn0033313	Cirl
FBgn0033315	FBgn0033315	beta3GalTII
FBgn0033316	FBgn0033316	Gle1
FBgn0033317	FBgn0033317	CG8635
FBgn0033320	FBgn0033320	CG8586
FBgn0033321	FBgn0033321	CG8738
FBgn0033337	FBgn0033337	CG8272
FBgn0033339	FBgn0033339	Sec31
FBgn0033340	FBgn0033340	CG13751
FBgn0033341	FBgn0033341	MrgBP
FBgn0033347	FBgn0033347	CG8248
FBgn0033349	FBgn0033349	CG8243
FBgn0033350	FBgn0033350	CG8237
